,Compound ID,InChIKey,SMILES,logS,logP,MW,smi
401,C9913,SHNUBALDGXWUJI-UHFFFAOYSA-N,OCc1ccccn1,0.962063804,0.5739000000000001,109.126,O C c 1 c c c c n 1
402,C1193,YKJYKKNCCRKFSL-MGPQQGTHSA-N,COc1ccc(cc1)C[C@H]1NC[C@H]([C@@H]1OC(=O)C)O,-1.61,0.8309000000000001,265.305,C O c 1 c c c ( c c 1 ) C [C@H] 1 N C [C@H] ( [C@@H] 1 O C ( = O ) C ) O
403,C1921,AANKDJLVHZQCFG-KVHNBARJSA-N,O[C@H]1CC[C@]2(C(=CC[C@@H]3[C@@H]2C[C@H](O)[C@]2([C@H]3C[C@H]3[C@@H]2[C@H](C)[C@@H]2N3C[C@H](CC2)C)C)C1)C,-7.695983827999999,4.5637,413.63599999999997,O [C@H] 1 C C [C@] 2 ( C ( = C C [C@@H] 3 [C@@H] 2 C [C@H] ( O ) [C@] 2 ( [C@H] 3 C [C@H] 3 [C@@H] 2 [C@H] ( C ) [C@@H] 2 N 3 C [C@H] ( C C 2 ) C ) C ) C 1 ) C
404,C616,UUVWYPNAQBNQJQ-UHFFFAOYSA-N,CN(c1nc(nc(n1)N(C)C)N(C)C)C,-3.3599998999999996,0.06960000000000001,210.27900000000002,C N ( c 1 n c ( n c ( n 1 ) N ( C ) C ) N ( C ) C ) C
405,C9640,OOVDEPZODSXAMU-UHFFFAOYSA-N,COC(=O)C(Cc1ccc(cc1)O)(N)C.Cl,0.6095895410000001,2.3274,245.703,C O C ( = O ) C ( C c 1 c c c ( c c 1 ) O ) ( N ) C . Cl
406,C6096,YCXARMXCESBEDS-UHFFFAOYSA-N,CN(C(CN1c2ccccc2Sc2c1cccc2)C)C.Clc1[nH]c2c(n1)n(C)c(=O)n(c2=O)C,-2.660700157,3.9181,499.028,C N ( C ( C N 1 c 2 c c c c c 2 S c 2 c 1 c c c c 2 ) C ) C . Cl c 1 [nH] c 2 c ( n 1 ) n ( C ) c ( = O ) n ( c 2 = O ) C
407,C1530,BAPJBEWLBFYGME-UHFFFAOYSA-N,COC(=O)C=C,-0.22,0.34540000000000004,86.0892,C O C ( = O ) C = C
408,C5948,QNVOFASLYHPBMU-UHFFFAOYSA-N,CN(c1c(=O)n(Cc2ccccc2)c(=O)n(c1C)C)C,-2.750060565,0.9697,273.33,C N ( c 1 c ( = O ) n ( C c 2 c c c c c 2 ) c ( = O ) n ( c 1 C ) C ) C
409,C9837,BGCNBOFPABQGNG-UHFFFAOYSA-N,CCOC(=O)CN(C)C,0.789022462,0.1111,131.173,C C O C ( = O ) C N ( C ) C
410,C537,XRHGWAGWAHHFLF-UHFFFAOYSA-N,CCOP(=S)(Oc1nn(c(n1)Cl)C(C)C)OCC,-3.6600001000000004,3.8393,313.741,C C O P ( = S ) ( O c 1 n n ( c ( n 1 ) Cl ) C ( C ) C ) O C C
411,C9882,YFMPSMITLLBENU-UHFFFAOYSA-N,NCc1ccc(c(c1)O)O,0.8565042740000001,1.2568,139.15200000000002,N C c 1 c c c ( c ( c 1 ) O ) O
412,C6858,AUJXJFHANFIVKH-GQCTYLIASA-N,COC(=O)/C=C/c1ccc(c(c1)OC)O,-2.172379806,1.587,208.21099999999998,C O C ( = O ) / C = C / c 1 c c c ( c ( c 1 ) O C ) O
413,C8353,QARRCHMPOZWNED-UHFFFAOYSA-N,CC1CCCC(N1)(C)C,-1.0290459790000002,2.2558,127.227,C C 1 C C C C ( N 1 ) ( C ) C
414,C2414,STOJUOWCDNPDIQ-UHFFFAOYSA-N,CCN(CCCN(c1c(C)cccc1C)C(=O)Cc1ccccc1)CC,-5.989077924,4.6110000000000015,352.51300000000015,C C N ( C C C N ( c 1 c ( C ) c c c c 1 C ) C ( = O ) C c 1 c c c c c 1 ) C C
415,C6164,JIIBDXZOBVJOSH-KTKRTIGZSA-N,CNC(=O)/C(=C(\c1ccccc1)/C)/C,-2.616188768,2.6169,189.25400000000002,C N C ( = O ) / C ( = C ( \ c 1 c c c c c 1 ) / C ) / C
416,C1031,YIWUKEYIRIRTPP-QMMMGPOBSA-N,CCCC[C@@H](CO)CC,-2.1099999,2.1951,130.22799999999998,C C C C [C@@H] ( C O ) C C
417,C3142,WUSAVCGXMSWMQM-UHFFFAOYSA-N,CCCCN(C(c1ccc(cc1)OC)C(=O)N)CCCC,-4.929579352,3.8241,292.416,C C C C N ( C ( c 1 c c c ( c c 1 ) O C ) C ( = O ) N ) C C C C
418,C8179,AKEUNCKRJATALU-UHFFFAOYSA-N,OC(=O)c1c(O)cccc1O,-1.207403926,0.7959999999999999,154.12,O C ( = O ) c 1 c ( O ) c c c c 1 O
419,C5862,BYBUKOLWVLGTJF-UHFFFAOYSA-N,CC(Cc1ccccc1)NNC(=O)c1noc(c1)C,-2.8031574110000004,2.6304,259.30400000000003,C C ( C c 1 c c c c c 1 ) N N C ( = O ) c 1 n o c ( c 1 ) C
420,C6130,XOIRGVCSIQKKPR-ZHACJKMWSA-N,CN(/N=N/c1ccc(cc1)F)C,-2.643418908,2.386,167.18400000000003,C N ( / N = N / c 1 c c c ( c c 1 ) F ) C
421,C8299,XCENPWBBAXQVCG-UHFFFAOYSA-N,O=CC1(CCNCC1)c1ccccc1,-1.098077299,1.8355,189.25400000000002,O = C C 1 ( C C N C C 1 ) c 1 c c c c c 1
422,C1305,FHADSMKORVFYOS-UHFFFAOYSA-N,OC1CCCCCCC1,-1.29,2.0916,128.21200000000002,O C 1 C C C C C C C 1
423,C4283,SHAYBENGXDALFF-UHFFFAOYSA-N,CNCCC=C1c2ccccc2CCc2c1cccc2.Cl,-3.892561256,5.0193,299.83799999999997,C N C C C = C 1 c 2 c c c c c 2 C C c 2 c 1 c c c c 2 . Cl
424,C6702,QPXULTOHMFSFKO-UHFFFAOYSA-N,CCCCC1(CC)C(=O)NC(=O)NC1=O.[Na],-2.271138779,1.5966,235.235,C C C C C 1 ( C C ) C ( = O ) N C ( = O ) N C 1 = O . [Na]
425,C1950,ZDZOTLJHXYCWBA-VCVYQWHSSA-N,CC(=O)O[C@@]12CO[C@@H]1C[C@@H]([C@@]1([C@@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@@H]([C@H](c3ccccc3)NC(=O)OC(C)(C)C)O)C(=C(C2(C)C)[C@H](C1=O)O)C)C)O,-7.509412229,3.6505,807.8789999999997,C C ( = O ) O [C@@] 12 C O [C@@H] 1 C [C@@H] ( [C@@] 1 ( [C@@H] 2 [C@H] ( O C ( = O ) c 2 c c c c c 2 ) [C@] 2 ( O ) C [C@H] ( O C ( = O ) [C@@H] ( [C@H] ( c 3 c c c c c 3 ) N C ( = O ) O C ( C ) ( C ) C ) O ) C ( = C ( C 2 ( C ) C ) [C@H] ( C 1 = O ) O ) C ) C ) O
426,C5268,JZCHJJOTIZFWJJ-UHFFFAOYSA-N,CCCC(C(NC(=O)C)C)CCC,-3.1887199539999997,3.1183,185.30599999999998,C C C C ( C ( N C ( = O ) C ) C ) C C C
427,C6823,LMTOFAYSICBYRU-UHFFFAOYSA-N,Nc1oc2c(n1)c(Cl)ccc2,-2.193382294,2.6446,168.58,N c 1 o c 2 c ( n 1 ) c ( Cl ) c c c 2
428,C9182,ZMRKFJJMIJVTLK-UHFFFAOYSA-L,C[N+]1(CCCC[n+]2ccc3c(c2)cccc3)CCCC1.[Br-].[Br-],0.10745292699999999,-2.8853,430.22,C [N+] 1 ( C C C C [n+] 2 c c c 3 c ( c 2 ) c c c c 3 ) C C C C 1 . [Br-] . [Br-]
429,C849,KEQGZUUPPQEDPF-UHFFFAOYSA-N,ClN1C(=O)N(C(C1=O)(C)C)Cl,-2.5999999,1.2126,197.019,Cl N 1 C ( = O ) N ( C ( C 1 = O ) ( C ) C ) Cl
430,C2038,UEGLUMKTWJPXEP-OYXUYBEVSA-N,OS(=O)(=O)O.Clc1ccc2c(c1)/C(=C/CCN1CCCC1)/c1c(S2)cccc1,-7.040277695,6.0881,439.976,O S ( = O ) ( = O ) O . Cl c 1 c c c 2 c ( c 1 ) / C ( = C / C C N 1 C C C C 1 ) / c 1 c ( S 2 ) c c c c 1
431,C1881,FBTUMDXHSRTGRV-WKBHQTPHSA-N,COc1cccc2c1C(=O)c1c(O)c3[C@@H](O[C@H]4C[C@H](N)[C@@H]([C@@H](O4)C)O)C[C@](Cc3c(c1C2=O)O)(O)/C(=N\NC(=O)c1ccccc1)/C,-8.04292561,3.3369999999999997,645.656,C O c 1 c c c c 2 c 1 C ( = O ) c 1 c ( O ) c 3 [C@@H] ( O [C@H] 4 C [C@H] ( N ) [C@@H] ( [C@@H] ( O 4 ) C ) O ) C [C@] ( C c 3 c ( c 1 C 2 = O ) O ) ( O ) / C ( = N \ N C ( = O ) c 1 c c c c c 1 ) / C
432,C9821,QRSSTPPWTDEGJW-UHFFFAOYSA-N,NC(=N)CSS(=O)(=O)O,0.7690378929999999,1.3392,170.21099999999996,N C ( = N ) C S S ( = O ) ( = O ) O
433,C7083,RNLQIBCLLYYYFJ-UHFFFAOYSA-N,O=c1[nH]cc(cc1N)c1ccncc1,-2.047001203,1.6003,187.19799999999998,O = c 1 [nH] c c ( c c 1 N ) c 1 c c n c c 1
434,C6847,IOYQQPACAXCJIN-UHFFFAOYSA-N,O=C(CN1CCN(CC1)C(=O)C)NN=Cc1ccc(o1)[N+](=O)[O-],-2.177179321,0.5919,323.305,O = C ( C N 1 C C N ( C C 1 ) C ( = O ) C ) N N = C c 1 c c c ( o 1 ) [N+] ( = O ) [O-]
435,C1335,KUFFULVDNCHOFZ-UHFFFAOYSA-N,Cc1ccc(c(c1)C)O,-1.1900001,2.009,122.164,C c 1 c c c ( c ( c 1 ) C ) O
436,C1322,SKIVFJLNDNKQPD-UHFFFAOYSA-N,CC(=O)NS(=O)(=O)c1ccc(cc1)N,-1.23,2.1465,214.24200000000002,C C ( = O ) N S ( = O ) ( = O ) c 1 c c c ( c c 1 ) N
437,C7109,YXJHJCDOUFKMBG-BMZHGHOISA-M,OC[C@H]([C@H]([C@H](Cn1c2cc(C)c(cc2nc2c1nc(=O)[n-]c2=O)C)O)O)O.[Na+],-2.032064199,-1.986,408.425,O C [C@H] ( [C@H] ( [C@H] ( C n 1 c 2 c c ( C ) c ( c c 2 n c 2 c 1 n c ( = O ) [n-] c 2 = O ) C ) O ) O ) O . [Na+]
438,C6478,GZZZSOOGQLOEOB-UHFFFAOYSA-N,ClC(C(=O)N(c1ccc(cc1)O)C)Cl,-2.42824316,2.1587,234.079,Cl C ( C ( = O ) N ( c 1 c c c ( c c 1 ) O ) C ) Cl
439,C6509,QCYKVLBHGCMWNC-RRAJOLSVSA-N,O=C(C[NH+]1CCOCC1)N/N=C/c1ccc(o1)[N+](=O)[O-].[Cl-],-2.403030582,-1.9597,318.714,O = C ( C [NH+] 1 C C O C C 1 ) N / N = C / c 1 c c c ( o 1 ) [N+] ( = O ) [O-] . [Cl-]
440,C9087,WJAJPNHVVFWKKL-UHFFFAOYSA-N,COc1ccc(c(c1)C(C(N)C)O)OC,-0.057647603,1.7847,211.25799999999998,C O c 1 c c c ( c ( c 1 ) C ( C ( N ) C ) O ) O C
441,C7224,REFALBMIVDQKHY-UHFFFAOYSA-N,O=C1C(=CC(=O)c2c1cccn2)NCCCN1CCCCC1,-1.94218796,2.1389,299.368,O = C 1 C ( = C C ( = O ) c 2 c 1 c c c n 2 ) N C C C N 1 C C C C C 1
442,C8448,XLKDJOPOOHHZAN-UHFFFAOYSA-N,c1ncc2c(c1)cc[nH]2,-0.9423813409999999,1.5629,118.13600000000001,c 1 n c c 2 c ( c 1 ) c c [nH] 2
443,C6012,TWTOBQHCWWWHCI-UHFFFAOYSA-N,CCCCCCC(COC(=O)N)COC(=O)N,-2.7075296410000003,3.1642,246.303,C C C C C C C ( C O C ( = O ) N ) C O C ( = O ) N
444,C6590,OWJRDXJDAWXHST-UHFFFAOYSA-N,C[n+]1c2ccccc2c(c2c1cccc2)N.[Br-],-2.350572521,-0.0151,289.17,C [n+] 1 c 2 c c c c c 2 c ( c 2 c 1 c c c c 2 ) N . [Br-]
445,C9286,MMQUBQQEPRRSHO-UHFFFAOYSA-L,CC[N+](CCCc1ccc(cc1)[N+](CC)(CC)C)(CC)C.[I-].[I-],0.262552892,-1.9095,546.311,C C [N+] ( C C C c 1 c c c ( c c 1 ) [N+] ( C C ) ( C C ) C ) ( C C ) C . [I-] . [I-]
446,C6418,KPVMGWQGPJULFL-UHFFFAOYSA-N,C1CCN(CC1)C1=CCCCC1,-2.4600656819999998,2.8681,165.275,C 1 C C N ( C C 1 ) C 1 = C C C C C 1
447,C4466,MFTITSKWDGOERL-UHFFFAOYSA-N,CCCCN1CCC(CC1)(OC(=O)CCC)c1cccnc1.Cl.Cl,-3.7539227210000004,5.058,377.349,C C C C N 1 C C C ( C C 1 ) ( O C ( = O ) C C C ) c 1 c c c n c 1 . Cl . Cl
448,C9190,AFBBKYQYNPNMAT-UHFFFAOYSA-N,S=c1nc[nH][nH]1,0.118984517,0.4673000000000001,101.13,S = c 1 n c [nH] [nH] 1
449,C2525,IIYKUJVECNNTEY-LREBCSMRSA-N,O[C@H]([C@H](C(=O)O)O)C(=O)O.CN(CCCN1c2ccccc2C(c2c1cccc2)(C)C)C,-5.789963876,2.3581,444.52099999999996,O [C@H] ( [C@H] ( C ( = O ) O ) O ) C ( = O ) O . C N ( C C C N 1 c 2 c c c c c 2 C ( c 2 c 1 c c c c 2 ) ( C ) C ) C
450,C8232,TWXDDNPPQUTEOV-UHFFFAOYSA-N,CNC(Cc1ccccc1)C.Cl,-1.144948593,3.0299,185.69400000000002,C N C ( C c 1 c c c c c 1 ) C . Cl
451,C6837,XVAOJFFCAQNGJF-UHFFFAOYSA-L,CCCC[Hg]OC(=O)C[S-].[Na+],-2.1835264359999997,1.2924,370.795,C C C C [Hg] O C ( = O ) C [S-] . [Na+]
452,C9395,XKJPMAOXOIOVIC-UHFFFAOYSA-L,C[N+](Cc1ccc(cc1)[N+](C)(C)C)(C)C.[I-].[I-],0.335209534,-3.9025,462.152,C [N+] ( C c 1 c c c ( c c 1 ) [N+] ( C ) ( C ) C ) ( C ) C . [I-] . [I-]
453,C7454,LJXTYJXBORAIHX-UHFFFAOYSA-N,CCOC(=O)C1=C(C)NC(=C(C1)C(=O)OCC)C,-1.7721879919999999,1.9827,253.294,C C O C ( = O ) C 1 = C ( C ) N C ( = C ( C 1 ) C ( = O ) O C C ) C
454,C8326,YJQYMUPERFRTJO-UHFFFAOYSA-N,[O-][N+](=O)/N=C(/n1nc(cc1C)C)\N,-1.064199653,1.0779,183.168,[O-] [N+] ( = O ) / N = C ( / n 1 n c ( c c 1 C ) C ) \ N
455,C2239,XMNLGWOTBAOGKU-UHFFFAOYSA-N,C[NH+]1C(C)Cc2c(C1CCc1ccc(cc1)Cl)cc(c(c2)C)C.[Cl-],-6.3768321110000015,2.6632,364.352,C [NH+] 1 C ( C ) C c 2 c ( C 1 C C c 1 c c c ( c c 1 ) Cl ) c c ( c ( c 2 ) C ) C . [Cl-]
456,C4958,ZSRFQUOAJPNPCV-UHFFFAOYSA-L,Cn1c2ccccc2c2c1c(C)[n+](CCC[N+]1(C)CCCC1)cc2.[Br-].[Br-],-3.414696653,-2.4753,483.283,C n 1 c 2 c c c c c 2 c 2 c 1 c ( C ) [n+] ( C C C [N+] 1 ( C ) C C C C 1 ) c c 2 . [Br-] . [Br-]
457,C6650,BARXDSNMNYUFCZ-UHFFFAOYSA-N,Nc1ccc(cc1)C(=O)Nc1ccc(cn1)C,-2.3112133999999998,2.8787000000000003,227.262,N c 1 c c c ( c c 1 ) C ( = O ) N c 1 c c c ( c n 1 ) C
458,C1102,ZTHRQJQJODGZHV-UHFFFAOYSA-N,CCC(=O)Nc1ccccc1,-1.92,2.1081,149.19,C C C ( = O ) N c 1 c c c c c 1
459,C9436,CQCCIWUTQBJFPB-UHFFFAOYSA-L,C[N+](CCCCCC[n+]1ccc2c(c1)cccc2)(C)C.[Br-].[Br-],0.364271037,-2.5981,432.236,C [N+] ( C C C C C C [n+] 1 c c c 2 c ( c 1 ) c c c c 2 ) ( C ) C . [Br-] . [Br-]
460,C4679,GZENKSODFLBBHQ-ILSZZQPISA-N,O=C1CC[C@]2(C(=C1)[C@@H](C)C[C@@H]1[C@@H]2[C@@H](O)C[C@]2([C@H]1CC[C@@H]2C(=O)C)C)C,-3.618471258,3.9403,344.48800000000006,O = C 1 C C [C@] 2 ( C ( = C 1 ) [C@@H] ( C ) C [C@@H] 1 [C@@H] 2 [C@@H] ( O ) C [C@] 2 ( [C@H] 1 C C [C@@H] 2 C ( = O ) C ) C ) C
461,C30,FMMWHPNWAFZXNH-UHFFFAOYSA-N,c1ccc2c(c1)c1ccc3c4c1c(c2)ccc4ccc3,-8.1899996,5.7372,252.30900000000003,c 1 c c c 2 c ( c 1 ) c 1 c c c 3 c 4 c 1 c ( c 2 ) c c c 4 c c c 3
462,C8896,DWSGTFTVBLXELC-MOTQWOLNSA-N,OC(c1ccccc1)C(=O)OC1C[C@@H]2CC[C@H](C1)N2C.Br,-0.378580807,2.7844,356.255,O C ( c 1 c c c c c 1 ) C ( = O ) O C 1 C [C@@H] 2 C C [C@H] ( C 1 ) N 2 C . Br
463,C7960,GOOCRIHPADOQAS-ZNUXJMJHSA-N,OS(=O)(=O)O.O=C1C[C@@H]2OCC=C3[C@H]4[C@@H]2[C@@H]2N1c1ccccc1[C@]12CCN([C@H]1C4)C3.O=C1C[C@@H]2OCC=C3[C@H]4[C@@H]2[C@@H]2N1c1ccccc1[C@]12CCN([C@H]1C4)C3,-1.407623129,4.6188,766.9019999999997,O S ( = O ) ( = O ) O . O = C 1 C [C@@H] 2 O C C = C 3 [C@H] 4 [C@@H] 2 [C@@H] 2 N 1 c 1 c c c c c 1 [C@] 12 C C N ( [C@H] 1 C 4 ) C 3 . O = C 1 C [C@@H] 2 O C C = C 3 [C@H] 4 [C@@H] 2 [C@@H] 2 N 1 c 1 c c c c c 1 [C@] 12 C C N ( [C@H] 1 C 4 ) C 3
464,C4795,KNHUKKLJHYUCFP-UHFFFAOYSA-N,CCOC(=O)C(Oc1ccc(cc1)Cl)(C)C,-3.545464275,3.0605,242.699,C C O C ( = O ) C ( O c 1 c c c ( c c 1 ) Cl ) ( C ) C
465,C4977,XTSOELQVDLSJFM-RVXRQPKJSA-N,CN[C@H]1CC[C@H](c2c1cccc2)c1ccccc1.Cl,-3.400013275,5.0657,273.8,C N [C@H] 1 C C [C@H] ( c 2 c 1 c c c c 2 ) c 1 c c c c c 1 . Cl
466,C259,ZLVJUFHIMOUPMS-UHFFFAOYSA-N,CCn1c2cc(cc(c2[nH]c(=O)c2c1nccc2)C)N(C)C,-4.869999900000002,2.8343,296.367,C C n 1 c 2 c c ( c c ( c 2 [nH] c ( = O ) c 2 c 1 n c c c 2 ) C ) N ( C ) C
467,C5480,HSPGJPTZBIXNJN-GQCTYLIASA-N,CCOc1ccc(cc1Cl)/C=C/C(=O)NO,-3.0528107839999996,2.6482,241.671,C C O c 1 c c c ( c c 1 Cl ) / C = C / C ( = O ) N O
468,C6772,MXUNKHLAEDCYJL-UHFFFAOYSA-N,OCC1OC(=O)N(C1)c1cccc(c1)C,-2.236546064,1.3775,207.226,O C C 1 O C ( = O ) N ( C 1 ) c 1 c c c c ( c 1 ) C
469,C7195,ZBIWEHXTTKECOE-UHFFFAOYSA-N,C#CCNC(=O)OCC(COC(=O)N)(CC)C,-1.964352836,1.9486,242.27200000000002,C # C C N C ( = O ) O C C ( C O C ( = O ) N ) ( C C ) C
470,C228,ZNNLBTZKUZBEKO-UHFFFAOYSA-N,COc1ccc(cc1C(=O)NCCc1ccc(cc1)S(=O)(=O)NC(=O)NC1CCCCC1)Cl,-5.0900002,5.8952,494.004,C O c 1 c c c ( c c 1 C ( = O ) N C C c 1 c c c ( c c 1 ) S ( = O ) ( = O ) N C ( = O ) N C 1 C C C C C 1 ) Cl
471,C5078,BNPWEZZZLIFSAA-UHFFFAOYSA-N,COC(=O)NC1CCCc2c(C1)c(OC)c(c(c2)OC)OC,-3.3261141110000003,2.7067,309.358,C O C ( = O ) N C 1 C C C c 2 c ( C 1 ) c ( O C ) c ( c ( c 2 ) O C ) O C
472,C2376,YAPSKXXWJVKWBA-UHFFFAOYSA-N,C1CCC(CC1)NCC1CCC(=CC1)CNC1CCCCC1.CC(=O)O.CC(=O)O,-6.069298022000001,5.5211,424.61699999999996,C 1 C C C ( C C 1 ) N C C 1 C C C ( = C C 1 ) C N C 1 C C C C C 1 . C C ( = O ) O . C C ( = O ) O
473,C2019,SYHDSBBKRLVLFF-UHFFFAOYSA-N,CCN(CCOc1ccc(cc1)C(c1ccc(cc1)C)(Cc1ccc(cc1)Cl)O)CC,-7.112180045,5.8476,438.001,C C N ( C C O c 1 c c c ( c c 1 ) C ( c 1 c c c ( c c 1 ) C ) ( C c 1 c c c ( c c 1 ) Cl ) O ) C C
474,C2791,OMWQUXGVXQELIX-UHFFFAOYSA-N,S=C=Nc1ccc(cc1)N=C=S,-5.375229546,3.1552,192.261,S = C = N c 1 c c c ( c c 1 ) N = C = S
475,C2268,IVFHUYCFFOSCLM-UHFFFAOYSA-N,CCN(CCCn1c2ccccc2[nH]c(=O)c2c1cccc2)CC,-6.300278714,3.7769,323.432,C C N ( C C C n 1 c 2 c c c c c 2 [nH] c ( = O ) c 2 c 1 c c c c 2 ) C C
476,C8486,JHFYKGNJFTVPPY-UHFFFAOYSA-N,CCC(=O)N1C(C)CN(CC1C)C,-0.9094594159999999,0.8232,184.27900000000002,C C C ( = O ) N 1 C ( C ) C N ( C C 1 C ) C
477,C9622,MWTKBRSZHDQNSZ-UHFFFAOYSA-N,CCC(C(c1ccc(c(c1)O)O)O)[NH2+]C.[Cl-],0.594599656,-2.8930000000000002,247.71900000000002,C C C ( C ( c 1 c c c ( c ( c 1 ) O ) O ) O ) [NH2+] C . [Cl-]
478,C209,YUWFEBAXEOLKSG-UHFFFAOYSA-N,Cc1c(C)c(C)c(c(c1C)C)C,-5.23,3.537,162.27100000000004,C c 1 c ( C ) c ( C ) c ( c ( c 1 C ) C ) C
479,C7280,MFEILWXBDBCWKF-UHFFFAOYSA-N,ClC(=O)CCc1ccccc1,-1.906762799,2.3846,168.62,Cl C ( = O ) C C c 1 c c c c c 1
480,C8329,IZTQPCTXSWRFSB-UHFFFAOYSA-N,CCOP(=O)(N(C)C)OP(=O)(N(C)C)OCC,-1.0635262890000001,2.4154,288.218,C C O P ( = O ) ( N ( C ) C ) O P ( = O ) ( N ( C ) C ) O C C
481,C4696,FCSHMCFRCYZTRQ-UHFFFAOYSA-N,S=C(Nc1ccccc1)Nc1ccccc1,-3.610420173,3.6415,228.313,S = C ( N c 1 c c c c c 1 ) N c 1 c c c c c 1
482,C7880,JEUPZKBFJZDULG-UHFFFAOYSA-M,CC[N+]1(CC)C(C)CCCC1C.[Br-],-1.4668710919999999,-0.2333,250.21900000000002,C C [N+] 1 ( C C ) C ( C ) C C C C 1 C . [Br-]
483,C7975,QGZBIYWLPWSMQC-UHFFFAOYSA-N,CCNc1nc(=O)nc([nH]1)C,-1.387978964,-0.0219,154.17,C C N c 1 n c ( = O ) n c ( [nH] 1 ) C
484,C9049,OAOBMEMWHJWPNA-UHFFFAOYSA-N,Nc1ccc(cc1)P(=O)(O)O,-0.124373786,0.653,173.106,N c 1 c c c ( c c 1 ) P ( = O ) ( O ) O
485,C3816,UIAGMCDKSXEBJQ-UHFFFAOYSA-N,COCCOC(=O)C1=C(C)NC(=C(C1c1cccc(c1)[N+](=O)[O-])C(=O)OC(C)C)C,-4.236927688,3.8228,418.44,C O C C O C ( = O ) C 1 = C ( C ) N C ( = C ( C 1 c 1 c c c c ( c 1 ) [N+] ( = O ) [O-] ) C ( = O ) O C ( C ) C ) C
486,C1191,POLCUAVZOMRGSN-UHFFFAOYSA-N,CCCOCCC,-1.62,1.8230000000000002,102.175,C C C O C C C
487,C5369,MZWKCFGWAWRHDY-UHFFFAOYSA-N,CCN(CCSC(=O)C(c1ccccc1)c1ccccc1)CC.Cl,-3.115430361,5.2221,363.945,C C N ( C C S C ( = O ) C ( c 1 c c c c c 1 ) c 1 c c c c c 1 ) C C . Cl
488,C777,OSDLLIBGSJNGJE-UHFFFAOYSA-N,Oc1cc(C)c(c(c1)C)Cl,-2.8,2.6624,156.609,O c 1 c c ( C ) c ( c ( c 1 ) C ) Cl
489,C1392,NMUINCUJOZFODB-UHFFFAOYSA-N,COc1cnc2c(n1)ncnc2,-0.91000003,0.4284,162.149,C O c 1 c n c 2 c ( n 1 ) n c n c 2
490,C1686,HEFNNWSXXWATRW-UHFFFAOYSA-N,CC(Cc1ccc(cc1)C(C(=O)O)C)C	,-3.59,3.0732,206.28099999999998,C C ( C c 1 c c c ( c c 1 ) C ( C ( = O ) O ) C ) C
491,C9685,RFJFGGRHLGXZNV-UHFFFAOYSA-N,NC(=O)OCC[N+](C)(C)C.[Br-],0.643779022,-2.5078,227.09900000000002,N C ( = O ) O C C [N+] ( C ) ( C ) C . [Br-]
492,C3987,BOZCACJUSDJWPC-UHFFFAOYSA-N,CCCCCCCSCCCCN1CCSC1.Cl,-4.115716338,5.2164,311.978,C C C C C C C S C C C C N 1 C C S C 1 . Cl
493,C6791,BXENNERVHQAIAY-UHFFFAOYSA-N,CCN(CCCC(=O)c1ccccc1)CC,-2.2205201469999998,2.9913,219.32299999999998,C C N ( C C C C ( = O ) c 1 c c c c c 1 ) C C
494,C3387,TXFLRWLXYPVPIQ-UHFFFAOYSA-N,CN(CCCn1c(=O)c2ccccc2[nH]c2c1cccc2)C,-4.641729997,2.9967,295.379,C N ( C C C n 1 c ( = O ) c 2 c c c c c 2 [nH] c 2 c 1 c c c c 2 ) C
495,C2201,NHLUVTZJQOJKCC-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCN(C)C,-6.482173198,6.0293,269.509,C C C C C C C C C C C C C C C C N ( C ) C
496,C651,CVOGMKGEVNGRSK-OWOJBTEDSA-N,I/C=C/I,-3.22,2.3276,279.846,I / C = C / I
497,C4829,BBOPZOKILMKZKZ-UHFFFAOYSA-N,CN(CC=C(c1ccccc1C)c1ccccc1)C.Cl,-3.520117775,4.7903,287.827,C N ( C C = C ( c 1 c c c c c 1 C ) c 1 c c c c c 1 ) C . Cl
498,C8158,XENUZQKXLSDMDY-UHFFFAOYSA-N,OS(=O)(=O)SCCNCCCc1ccccc1,-1.2198258999999998,3.2165,275.388,O S ( = O ) ( = O ) S C C N C C C c 1 c c c c c 1
499,C8129,HBGFIKZGJDWPRO-UHFFFAOYSA-M,Clc1nc(Cl)c(c(c1Cl)[O-])Cl.[Na+],-1.24491834,3.839,254.861,Cl c 1 n c ( Cl ) c ( c ( c 1 Cl ) [O-] ) Cl . [Na+]
500,C5341,TZMUWWOOCIMOBN-UHFFFAOYSA-N,N/C(=N\CCCc1c[nH]c2c1cccc2)/CSS(=O)(=O)O,-3.140352866,3.7748,327.422,N / C ( = N \ C C C c 1 c [nH] c 2 c 1 c c c c 2 ) / C S S ( = O ) ( = O ) O
501,C7262,DAAFJZUNCOXSKD-UHFFFAOYSA-N,Cn1c(=O)n(C)c2c(c1=O)[nH]cn2.NCCO,-1.918576151,-1.402,241.247,C n 1 c ( = O ) n ( C ) c 2 c ( c 1 = O ) [nH] c n 2 . N C C O
502,C4746,BMZCSDMMUVZRRF-UHFFFAOYSA-N,CC([NH+](/C(=N/C(=N/c1ccc(cc1)Cl)/N)/N)C)C.[O-]C(=O)C,-3.576106906,0.6808000000000001,327.81,C C ( [NH+] ( / C ( = N / C ( = N / c 1 c c c ( c c 1 ) Cl ) / N ) / N ) C ) C . [O-] C ( = O ) C
